loss,val
2.530942916870117,0.5593138933181763
0.8201763033866882,0.5593138933181763
0.6765440106391907,0.5593131184577942
0.5886313319206238,0.5593147873878479
0.5345592498779297,0.5592655539512634
0.4948490560054779,0.5591819882392883
0.46301671862602234,0.5592106580734253
0.437349408864975,0.5591951012611389
0.4146193861961365,0.574945867061615
0.39293164014816284,0.6054081320762634
0.3755972981452942,0.6404818892478943
0.364281564950943,0.6404820084571838
0.35081225633621216,0.6487360596656799
0.34022459387779236,0.6484631299972534
0.33122166991233826,0.6605188250541687
0.3235197067260742,0.6620508432388306
0.3151235282421112,0.6691556572914124
0.3087306618690491,0.6812729835510254
0.3036629557609558,0.6849024891853333
0.29616600275039673,0.6999843716621399
0.2917039692401886,0.7489082217216492
0.286174476146698,0.7374639511108398
0.28363296389579773,0.7512770295143127
0.2794053554534912,0.7098680138587952
0.2744310796260834,0.7207737565040588
0.2696443796157837,0.8087122440338135
0.26653534173965454,0.8136295080184937
0.2649189531803131,0.8123376369476318
0.2633126378059387,0.8086033463478088
0.2619326710700989,0.8143705129623413
0.26073119044303894,0.8147811889648438
0.258653461933136,0.8156393766403198
0.2573891878128052,0.8157204985618591
0.2559550404548645,0.8155122995376587
0.2547247111797333,0.816211462020874
0.2538301348686218,0.8218138813972473
0.25257885456085205,0.8220008015632629
0.2510201036930084,0.8222016096115112
0.2504814565181732,0.8223302960395813
0.2485232800245285,0.8224483728408813
0.24754518270492554,0.822539210319519
0.2465127408504486,0.8303623795509338
0.24527235329151154,0.8314599394798279
0.24410727620124817,0.8351073861122131
0.24303235113620758,0.8363147974014282
0.2420496791601181,0.8401246070861816
0.2413358986377716,0.8391000032424927
0.24005569517612457,0.8401426672935486
0.2393978387117386,0.8404590487480164
0.23891639709472656,0.8401762247085571
0.23803874850273132,0.8400728702545166
0.23672088980674744,0.8403868079185486
0.23605935275554657,0.8404368162155151
0.23567569255828857,0.840499997138977
0.23534135520458221,0.8406016230583191
0.23496241867542267,0.8406689167022705
0.23465795814990997,0.8407318592071533
0.2344166785478592,0.8407107591629028
0.2340952754020691,0.8407557606697083
0.23388183116912842,0.8408089876174927
0.23345206677913666,0.8407451510429382
0.2367487996816635,0.8410671949386597
0.24022157490253448,0.8406147956848145
0.23909375071525574,0.8405656814575195
0.23844684660434723,0.8405008316040039
0.2381431758403778,0.8404729962348938
0.23778070509433746,0.8404901623725891
0.23752140998840332,0.8405269980430603
0.2372254878282547,0.8405777812004089
0.23687806725502014,0.8406614065170288
0.23663119971752167,0.8406992554664612
0.2364506721496582,0.8407745361328125
0.23624421656131744,0.8413203954696655
0.23607435822486877,0.8445901870727539
0.23588614165782928,0.8446393013000488
0.2355911135673523,0.84466153383255
0.23539729416370392,0.8446736931800842
0.23535896837711334,0.845282793045044
0.23526163399219513,0.8454704880714417
0.23526470363140106,0.8455795049667358
0.23523050546646118,0.8456689119338989
0.23508021235466003,0.8457417488098145
0.23511120676994324,0.8458212614059448
0.23498272895812988,0.845898449420929
0.23498544096946716,0.8460311889648438
0.23504912853240967,0.8461105823516846
